,CUS_ID
63139,65482426
63140,79101
63141,60227044
63142,60570233
63143,231287
63144,17447225
63145,78450171
63146,26492170
63147,26458147
63148,23785901
63149,2781885
63150,770508
63151,61992154
63152,63175841
63153,9095200
63154,94674641
63155,18530083
63156,10965502
63157,591837
63158,11430346
63159,20166747
63160,95754800
63161,2799053
63162,82109018
63163,59034
63164,26894728
63165,63773050
63166,10827440
63167,95180192
63168,121238
63169,17760166
63170,32503651
63171,53468816
63172,13797234
63173,4027253
63174,84954181
63175,88085540
63176,20416574
63177,57603835
63178,32549685
63179,423427
63180,289705
63181,64844733
63182,20150273
63183,30259930
63184,178856
63185,32955944
63186,587321
63187,64412635
63188,15410520
63189,66118522
63190,11796405
63191,57633608
63192,83708371
63193,23074882
63194,17968896
63195,261440
63196,24479672
63197,92923918
63198,550851
63199,33327916
63200,17275572
63201,28932944
63202,64661989
63203,18528018
63204,93855885
63205,20569535
63206,8851729
63207,2778846
63208,96196559
63209,59019798
63210,21640711
63211,64740517
63212,63588533
63213,28436202
63214,533814
63215,15548180
63216,18484604
63217,23467162
63218,61061125
63219,20771368
63220,90792705
63221,73762
63222,96260836
63223,31002504
63224,23227172
63225,17761887
63226,625161
63227,28839215
63228,88281934
63229,108025227
63230,60116081
63231,93314951
63232,63802378
63233,66091984
63234,21708877
63235,58073587
63236,11026374
63237,32956202
63238,29504393
63239,689242
63240,15720653
63241,32584702
63242,325885
63243,454913
63244,8819825
63245,743173
63246,55873406
63247,55430778
63248,116108
63249,27552880
63250,501550
63251,88316471
63252,4281832
63253,21584407
63254,6402538
63255,89519638
63256,21725212
63257,23516
63258,33210425
63259,84751081
63260,65462602
63261,590127
63262,2803104
63263,28038102
63264,1476239
63265,64595245
63266,22053562
63267,17460873
63268,24368128
63269,95144194
63270,67707774
63271,59868477
63272,78682152
63273,30861499
63274,63379726
63275,11117661
63276,89491959
63277,13580707
63278,66054017
63279,345706
63280,23466866
63281,2834218
63282,65035678
63283,22967394
63284,11663739
63285,24533810
63286,20416350
63287,59030959
63288,88101688
63289,15133583
63290,54021285
63291,94406826
63292,5734642
63293,107950325
63294,2713826
63295,26730386
63296,32831578
63297,82962266
63298,57363
63299,92248660
63300,11480212
63301,59141275
63302,10885446
63303,662661
63304,29776938
63305,58303881
63306,2791843
63307,5275153
63308,62053566
63309,5801321
63310,66158627
63311,32556101
63312,62640337
63313,30345937
63314,95599667
63315,60089757
63316,774110
63317,367377
63318,60291885
63319,59743959
63320,83893700
63321,57832662
63322,23572992
63323,11136026
63324,17284573
63325,90792980
63326,91650265
63327,67149881
63328,93302398
63329,245734
63330,85227558
63331,134851
63332,21991345
63333,734934
63334,18056171
63335,28818768
63336,89517923
63337,2835513
63338,68154703
63339,13271218
63340,13006554
63341,55832968
63342,18540034
63343,95473831
63344,11117921
63345,90772044
63346,54365789
63347,2790918
63348,709184
63349,765254
63350,585921
63351,19248958
63352,59191485
63353,20494717
63354,96379640
63355,15344121
63356,9148036
63357,26237881
63358,84764499
63359,60868448
63360,491449
63361,116599
63362,15263259
63363,61566174
63364,64989470
63365,56278660
63366,8118935
63367,21077743
63368,19837982
63369,500556
63370,57459866
63371,325497
63372,66665338
63373,53055637
63374,55447054
63375,20371817
63376,148513
63377,57653077
63378,27530351
63379,336892
63380,91564573
63381,9072652
63382,61566249
63383,62965004
63384,191810
63385,91687709
63386,32659184
63387,91699218
63388,57310514
63389,78364698
63390,529060
63391,649936
63392,78478230
63393,29194294
63394,8817560
63395,23619879
63396,89624817
63397,97043799
63398,62303082
63399,82116264
63400,82847508
63401,26983389
63402,32139918
63403,2727832
63404,715062
63405,11420029
63406,195919
63407,21881851
63408,284909
63409,55889125
63410,59869851
63411,43557229
63412,57577093
63413,95426175
63414,479286
63415,26764055
63416,17928187
63417,549750
63418,2720935
63419,11016153
63420,107763827
63421,20482437
63422,21404050
63423,71242
63424,13445809
63425,347803
63426,563143
63427,544589
63428,23531172
63429,5658960
63430,61461307
63431,599185
63432,84706949
63433,33267884
63434,233126
63435,236678
63436,5746636
63437,13003346
63438,15676714
63439,2717240
63440,453935
63441,371869
63442,84749809
63443,9909675
63444,22822529
63445,17253367
63446,289701
63447,59623545
63448,93356761
63449,1999570
63450,94122349
63451,370486
63452,19035714
63453,8977566
63454,27760353
63455,633983
63456,708096
63457,53943587
63458,55138638
63459,13269113
63460,15522100
63461,2761891
63462,31390120
63463,89461750
63464,93671567
63465,629917
63466,11226983
63467,27576180
63468,686309
63469,15744
63470,32695460
63471,15132857
63472,34838424
63473,97032455
63474,211516
63475,13119106
63476,26509005
63477,57558457
63478,67123537
63479,30195443
63480,65403317
63481,597565
63482,11790101
63483,18344300
63484,27681575
63485,422981
63486,308691
63487,651524
63488,65547649
63489,35090
63490,764440
63491,59039113
63492,60705126
63493,66360
63494,27570224
63495,30017513
63496,10673306
63497,36345631
63498,13383215
63499,671664
63500,85225937
63501,58797339
63502,63255119
63503,15590851
63504,52987543
63505,5761444
63506,57114765
63507,83887800
63508,81940102
63509,26318016
63510,67129
63511,13838925
63512,97059769
63513,138082
63514,508034
63515,36363952
63516,27758796
63517,82073588
63518,13119122
63519,65547753
63520,24253150
63521,92018874
63522,206513
63523,30312331
63524,15639501
63525,64579125
63526,59560129
63527,24089380
63528,13669500
63529,84835494
63530,78447354
63531,13797611
63532,21012840
63533,52629228
63534,364651
63535,53992901
63536,2780413
63537,25873582
63538,21321932
63539,500202
63540,108960162
63541,62984776
63542,21115650
63543,8563295
63544,2723017
63545,18502967
63546,335096
63547,67892426
63548,5231802
63549,405677
63550,19614411
63551,31968
63552,32845311
63553,60704973
63554,106722
63555,55679792
63556,48009083
63557,2375315
63558,68259131
63559,2851600
63560,21396703
63561,636889
63562,648597
63563,666253
63564,61645
63565,2757669
63566,18264449
63567,15407778
63568,23109183
63569,35109
63570,2851372
63571,52253681
63572,756798
63573,29811287
63574,5273669
63575,13367245
63576,757607
63577,22091029
63578,27437682
63579,426837
63580,54269552
63581,19663019
63582,26221235
63583,22109030
63584,63121739
63585,53142477
63586,60996720
63587,90484304
63588,30592833
63589,441436
63590,46531372
63591,15110696
63592,15191879
63593,13492488
63594,1956855
63595,521175
63596,21668482
63597,27490073
63598,17903629
63599,13498860
63600,672377
63601,5287755
63602,108592699
63603,67166614
63604,231467
63605,13439344
63606,67859339
63607,33133325
63608,9148369
63609,5813476
63610,65746673
63611,29292849
63612,17283622
63613,55439284
63614,53792432
63615,2701719
63616,11715593
63617,28508374
63618,23133764
63619,386658
63620,9825130
63621,88138687
63622,108449945
63623,33325956
63624,30270404
63625,679524
63626,92266136
63627,11523754
63628,25872448
63629,93077674
63630,107757305
63631,26449471
63632,10765371
63633,920057
63634,26474333
63635,29061526
63636,33031413
63637,641951
63638,65764959
63639,55596631
63640,754091
63641,9910680
63642,15332294
63643,585271
63644,59894839
63645,22967311
63646,10708238
63647,15264236
63648,26964193
63649,32226977
63650,667402
63651,15184601
63652,5785784
63653,17350692
63654,607745
63655,108634351
63656,64073957
63657,23267498
63658,15528365
63659,58453555
63660,2788476
63661,9653699
63662,350890
63663,5760955
63664,15403437
63665,27296103
63666,31729
63667,94724433
63668,27592610
63669,2784355
63670,58028310
63671,84698381
63672,61900216
63673,17955639
63674,595414
63675,29506484
63676,710916
63677,22751287
63678,360762
63679,9076915
63680,686124
63681,755118
63682,30919917
63683,161962
63684,80730
63685,61556600
63686,94551032
63687,10902731
63688,92227532
63689,54284432
63690,94919761
63691,92467267
63692,26785096
63693,21658497
63694,31062681
63695,21524140
63696,64373462
63697,2840095
63698,19596973
63699,580857
63700,88138433
63701,260031
63702,61890158
63703,58047276
63704,410832
63705,2850612
63706,54670658
63707,2820177
63708,2818690
63709,15129290
63710,15394148
63711,30239276
63712,9058771
63713,443489
63714,93121510
63715,611831
63716,94676571
63717,61395091
63718,93868879
63719,83667570
63720,62882256
63721,513746
63722,36326671
63723,2858142
63724,67570224
63725,20737412
63726,32074126
63727,15469792
63728,9061012
63729,52312742
63730,94101642
63731,551121
63732,9747700
63733,52750622
63734,233025
63735,53196528
63736,92869052
63737,89469970
63738,19842405
63739,598973
63740,386109
63741,61644197
63742,679141
63743,18297702
63744,95054289
63745,17262610
63746,355956
63747,20502048
63748,53203698
63749,66100132
63750,19501598
63751,28143611
63752,27351704
63753,59287425
63754,2709306
63755,32456314
63756,67708166
63757,51584
63758,355677
63759,96391154
63760,29077108
63761,8003644
63762,643219
63763,92694013
63764,64671783
63765,5761857
63766,11195249
63767,13314764
63768,2750923
63769,575946
63770,382554
63771,85252323
63772,95473725
63773,57531015
63774,383884
63775,64681259
63776,605053
63777,319457
63778,6488734
63779,90810090
63780,231897
63781,584914
63782,68188711
63783,15085976
63784,83669091
63785,36373120
63786,63840640
63787,30050272
63788,94467950
63789,58019319
63790,47992762
63791,30523075
63792,19599469
63793,15050270
63794,62845404
63795,89009992
63796,2045827
63797,290628
63798,65679
63799,2786486
63800,15549814
63801,11485142
63802,23102588
63803,67893317
63804,93332877
63805,11223599
63806,66603159
63807,58976348
63808,1229321
63809,29349004
63810,21270080
63811,17197605
63812,27808016
63813,95084167
63814,26456092
63815,94322551
63816,84544245
63817,10781489
63818,31320702
63819,710821
63820,474468
63821,22800960
63822,15333693
63823,64368123
63824,61091995
63825,11433206
63826,94233687
63827,59201307
63828,95417559
63829,429038
63830,548642
63831,11207807
63832,78712
63833,90760946
63834,93958403
63835,63535664
63836,659831
63837,58637094
63838,391178
63839,53639713
63840,59262400
63841,15244499
63842,21109822
63843,8118992
63844,600129
63845,67175093
63846,2843950
63847,47946588
63848,66941491
63849,357306
63850,89550201
63851,10746206
63852,31867521
63853,10893404
63854,95837401
63855,100734
63856,66700780
63857,54011239
63858,32522838
63859,518625
63860,125383
63861,33517601
63862,108126709
63863,26736211
63864,56460801
63865,81910553
63866,56005402
63867,85221066
63868,95972134
63869,62140793
63870,15353203
63871,13368523
63872,386441
63873,1202311
63874,29241831
63875,61364376
63876,46502851
63877,471771
63878,96244724
63879,93361643
63880,57352434
63881,611494
63882,5275359
63883,601771
63884,21390929
63885,642249
63886,139013
63887,59175319
63888,61353805
63889,57820502
63890,78761179
63891,593144
63892,24032457
63893,404648
63894,61970716
63895,57254792
63896,46564382
63897,52348555
63898,128864
63899,55962252
63900,89757736
63901,5220366
63902,24287
63903,57879852
63904,54726353
63905,30556974
63906,13265344
63907,67913689
63908,26576525
63909,65985241
63910,32235177
63911,8988055
63912,559536
63913,20603434
63914,11442914
63915,29379453
63916,93504749
63917,17461628
63918,58312888
63919,330476
63920,57915749
63921,22799347
63922,58397296
63923,444292
63924,632469
63925,84756358
63926,66092145
63927,9812869
63928,81895972
63929,85193140
63930,33238145
63931,437439
63932,280759
63933,21299305
63934,108035432
63935,653221
63936,67407839
63937,62890503
63938,94816376
63939,2883957
63940,766886
63941,63792985
63942,66055075
63943,2407506
63944,81881602
63945,95699694
63946,21012962
63947,20479986
63948,109050561
63949,53970309
63950,17718152
63951,11176728
63952,61071440
63953,84632811
63954,88021609
63955,2754572
63956,46531295
63957,82956358
63958,356920
63959,13826648
63960,19713722
63961,621613
63962,62571446
63963,64568800
63964,57087447
63965,53719860
63966,494749
63967,61442029
63968,89679654
63969,108180143
63970,22978054
63971,32296849
63972,66898766
63973,674939
63974,85222498
63975,5607267
63976,92659964
63977,95927070
63978,2706572
63979,5597833
63980,19223661
63981,53695623
63982,32839723
63983,89164908
63984,89755475
63985,33024334
63986,32504073
63987,54046041
63988,58311205
63989,11095867
63990,519192
63991,108934640
63992,23417637
63993,92327259
63994,24353002
63995,58480385
63996,93132773
63997,65378659
63998,84616600
63999,592718
64000,93210461
64001,65142773
64002,59766791
64003,65829279
64004,20416418
64005,10930124
64006,62276875
64007,27052657
64008,12996767
64009,19479026
64010,91638941
64011,92780193
64012,64334017
64013,81909677
64014,403500
64015,64835227
64016,29711844
64017,65538641
64018,13433506
64019,10989682
64020,59598016
64021,9806334
64022,26677777
64023,31890692
64024,64970874
64025,96114173
64026,13894271
64027,62863160
64028,67208855
64029,65197128
64030,108085860
64031,11146123
64032,20276661
64033,81899516
64034,66796139
64035,93062086
64036,659006
64037,24440
64038,13557509
64039,9511304
64040,15113577
64041,62303944
64042,55004400
64043,39474
64044,60997878
64045,460256
64046,28954262
64047,2759590
64048,48730
64049,397074
64050,575102
64051,92981069
64052,32320328
64053,58261422
64054,82112384
64055,53469928
64056,59842172
64057,25613
64058,738386
64059,477807
64060,13088738
64061,88360745
64062,62955047
64063,486027
64064,7690696
64065,298109
64066,59569286
64067,2752902
64068,63424055
64069,15258668
64070,78748101
64071,19062667
64072,528686
64073,48000631
64074,222965
64075,24141
64076,30784969
64077,47287991
64078,22968087
64079,23101898
64080,263752
64081,24730
64082,90480931
64083,22070393
64084,24382
64085,760566
64086,18577435
64087,29979
64088,18123434
64089,8801951
64090,507448
64091,5588843
64092,54054824
64093,65044545
64094,459494
64095,18216468
64096,527476
64097,2803290
64098,30498800
64099,9805776
64100,23513645
64101,27782872
64102,5741991
64103,562236
64104,60711220
64105,50403
64106,5749437
64107,5667758
64108,628962
64109,30431830
64110,11151230
64111,82853136
64112,1815173
64113,11181946
64114,203539
64115,57633635
64116,78727841
64117,497249
64118,5278731
64119,27294497
64120,15183946
64121,214774
64122,57878896
64123,28023492
64124,732854
64125,13390465
64126,60522051
64127,178403
64128,62108875
64129,85253239
64130,639302
64131,68221297
64132,750528
64133,31626432
64134,33238848
64135,88150344
64136,1888335
64137,85368990
64138,5688571
64139,21691287
64140,21209613
64141,13297633
64142,63175904
64143,15702654
64144,90725648
64145,64435255
64146,95363557
64147,11094139
64148,133598
64149,2717730
64150,435915
64151,92979055
64152,93870054
64153,546383
64154,4915153
64155,11117335
64156,93327066
64157,23134039
64158,19267946
64159,9123363
64160,64256681
64161,63820649
64162,17928450
64163,30546548
64164,18581314
64165,54601502
64166,2775824
64167,2047071
64168,627013
64169,530384
64170,27080993
64171,30496
64172,18051508
64173,16375
64174,318181
64175,59002452
64176,2825937
64177,322677
64178,65774208
64179,15335141
64180,241241
64181,26290550
64182,82153150
64183,13830526
64184,108029672
64185,55004450
64186,94941820
64187,107760282
64188,91579668
64189,65538940
64190,21666583
64191,23743170
64192,660855
64193,25979671
64194,108752978
64195,56341434
64196,26249078
64197,64895410
64198,19429
64199,15485
64200,167445
64201,60329251
64202,32982474
64203,578373
64204,10809962
64205,13362218
64206,54699289
64207,13000141
64208,90523833
64209,82035701
64210,661586
64211,78550684
64212,9509988
64213,94651984
64214,144472
64215,5632572
64216,18431682
64217,92694220
64218,95071288
64219,130428
64220,57042998
64221,83869092
64222,67132723
64223,52744308
64224,642083
64225,18299685
64226,55416
64227,19498163
64228,30016552
64229,27743560
64230,26071097
64231,58994028
64232,14367
64233,84898
64234,91561568
64235,46494227
64236,61591212
64237,32820604
64238,55222772
64239,18234381
64240,81840293
64241,57757415
64242,2887958
64243,83878829
64244,63304812
64245,64122194
64246,479787
64247,26102077
64248,2833872
64249,46278
64250,23026092
64251,20862839
64252,29712205
64253,15510677
64254,61824601
64255,15197383
64256,2749219
64257,90661732
64258,5816320
64259,107653616
64260,85345306
64261,83008377
64262,20962849
64263,26659947
64264,618578
64265,13765462
64266,56279664
64267,59331195
64268,32591927
64269,17956189
64270,58570601
64271,89333121
64272,18193736
64273,346701
64274,18204936
64275,54708180
64276,24533235
64277,32080716
64278,2697623
64279,449635
64280,52862256
64281,55539029
64282,10746629
64283,23466638
64284,58332577
64285,17767998
64286,96504074
64287,26517538
64288,30513059
64289,15155431
64290,13247797
64291,83714139
64292,2756476
64293,63729681
64294,2682166
64295,21005627
64296,64121854
64297,27249986
64298,9816585
64299,13506035
64300,645244
64301,62984168
64302,88492544
64303,78671330
64304,9075089
64305,15375460
64306,107938934
64307,17894767
64308,58434620
64309,67415809
64310,60578406
64311,92822560
64312,28030420
64313,11364009
64314,2763836
64315,20378154
64316,23077070
64317,5718677
64318,95910708
64319,9011037
64320,46011
64321,745521
64322,93985527
64323,5829932
64324,15236448
64325,745195
64326,65712397
64327,82162629
64328,92315311
64329,506123
64330,584114
64331,96206506
64332,63184784
64333,95536904
64334,10786298
64335,85256384
64336,770076
64337,17903610
64338,586374
64339,91540197
64340,2728886
64341,27718403
64342,559939
64343,2768973
64344,272038
64345,89586376
64346,29949224
64347,31112011
64348,451808
64349,10950094
64350,58747482
64351,2802816
64352,466390
64353,18331472
64354,595909
64355,64435434
64356,20850614
64357,57148569
64358,30664016
64359,20437111
64360,659970
64361,63536478
64362,31120838
64363,56112304
64364,652602
64365,304120
64366,24390925
64367,33066415
64368,95817876
64369,53614886
64370,58613600
64371,37026
64372,69416
64373,97959
64374,67333287
64375,95566154
64376,66584348
64377,31879145
64378,156931
64379,117393
64380,8569938
64381,92019409
64382,13133856
64383,9018195
64384,88151039
64385,17434106
64386,30016139
64387,84648895
64388,27801685
64389,9923792
64390,54530653
64391,31018371
64392,96030348
64393,67756612
64394,606796
64395,266907
64396,96518150
64397,22107597
64398,19080070
64399,13846477
64400,89477962
64401,742007
64402,5762957
64403,5693380
64404,84656357
64405,88301415
64406,90755402
64407,66563859
64408,17894314
64409,82048823
64410,166711
64411,31251753
64412,15393327
64413,29436900
64414,58674996
64415,62303043
64416,15487141
64417,21478577
64418,59289486
64419,667534
64420,30844436
64421,62158690
64422,15191840
64423,65254170
64424,5800336
64425,2854728
64426,29571657
64427,88283059
64428,11439635
64429,19080226
64430,30869906
64431,29998806
64432,93450411
64433,18031617
64434,59049313
64435,89455133
64436,65462191
64437,15543598
64438,27784747
64439,58311160
64440,18035521
64441,597437
64442,53142453
64443,88110676
64444,94220712
64445,63717853
64446,629991
64447,93947785
64448,13086302
64449,92180
64450,347662
64451,23002830
64452,405327
64453,623008
64454,17968608
64455,94371065
64456,34828571
64457,2719483
64458,363111
64459,57344868
64460,61929010
64461,651423
64462,599617
64463,95212507
64464,96424053
64465,11124778
64466,297564
64467,2764171
64468,21782453
64469,2686835
64470,29629
64471,62918216
64472,5760124
64473,20354383
64474,30905223
64475,58911428
64476,7999963
64477,65706
64478,21305677
64479,229530
64480,2622653
64481,90658957
64482,67666632
64483,388480
64484,2744593
64485,2255805
64486,67625100
64487,52953340
64488,13854301
64489,23866008
64490,95839858
64491,64245470
64492,46590351
64493,60976086
64494,27594448
64495,10891451
64496,31280038
64497,64286174
64498,11181905
64499,30018540
64500,59148133
64501,89115400
64502,66119157
64503,66881310
64504,20713206
64505,63424298
64506,88573079
64507,438570
64508,33249381
64509,2776579
64510,15459638
64511,29138653
64512,13063579
64513,13304738
64514,2127215
64515,664414
64516,62186967
64517,32472075
64518,9708
64519,26526409
64520,88112049
64521,18641679
64522,621929
64523,5623254
64524,256515
64525,62928435
64526,598096
64527,89673162
64528,5661001
64529,78733824
64530,18431523
64531,93956573
64532,11588
64533,59624793
64534,88063437
64535,543464
64536,732896
64537,116274
64538,2811138
64539,27506368
64540,613519
64541,54011498
64542,13381272
64543,511377
64544,103018
64545,665655
64546,58748534
64547,57888118
64548,64914717
64549,25136386
64550,66271835
64551,9069556
64552,3980955
64553,60528715
64554,108650643
64555,23996248
64556,2830206
64557,106949
64558,108896030
64559,82944894
64560,55564458
64561,56479116
64562,82103528
64563,11189171
64564,438398
64565,56935975
64566,83832204
64567,2875030
64568,89307775
64569,54062792
64570,10986888
64571,23335823
64572,526811
64573,65711601
64574,18977942
64575,27766948
64576,89864469
64577,88141320
64578,2229421
64579,93183684
64580,13653645
64581,594379
64582,13496022
64583,18045311
64584,278692
64585,525570
64586,28770834
64587,13257043
64588,95245129
64589,62158535
64590,8591558
64591,47538
64592,62844994
64593,19211215
64594,52736710
64595,4714240
64596,2818700
64597,58938675
64598,19109046
64599,48907
64600,13797237
64601,18073666
64602,9094701
64603,59534017
64604,191456
64605,21092046
64606,15241970
64607,93329753
64608,11729436
64609,52467332
64610,16590
64611,47437
64612,585140
64613,15237452
64614,17266895
64615,27727635
64616,19780
64617,5179370
64618,27584541
64619,427861
64620,390991
64621,57756483
64622,29602267
64623,54708342
64624,56097575
64625,52796564
64626,10971091
64627,376166
64628,54568134
64629,92329996
64630,335319
64631,11054774
64632,355001
64633,53842243
64634,536669
64635,20352626
64636,458349
64637,96746180
64638,28560248
64639,19984829
64640,5784453
64641,677841
64642,655988
64643,2777396
64644,96749529
64645,26946829
64646,53487057
64647,48708
64648,2550212
64649,18937568
64650,18506568
64651,82081788
64652,2752110
64653,5721405
64654,57155368
64655,30324442
64656,67794587
64657,196001
64658,18180757
64659,30813116
64660,58884786
64661,2805314
64662,61644888
64663,96706546
64664,27647075
64665,60651747
64666,567119
64667,28539989
64668,57360379
64669,108782244
64670,23233481
64671,307182
64672,52466014
64673,21097349
64674,10783526
64675,2752060
64676,387366
64677,761242
64678,26190000
64679,17250216
64680,17254594
64681,24251681
64682,512213
64683,63657438
64684,61814855
64685,60898722
64686,689350
64687,132358
64688,13838399
64689,794591
64690,93447420
64691,15393107
64692,401543
64693,18574024
64694,66054684
64695,306495
64696,82168070
64697,61636293
64698,2877703
64699,64943483
64700,92422568
64701,55564484
64702,162192
64703,11008228
64704,108275720
64705,2783170
64706,90099761
64707,13774067
64708,5755644
64709,60808643
64710,413295
64711,88545159
64712,91548606
64713,601816
64714,19309118
64715,25953930
64716,96785599
64717,9915248
64718,131486
64719,62975075
64720,23550521
64721,48770
64722,340370
64723,531145
64724,21277639
64725,677269
64726,59560468
64727,46531146
64728,85434
64729,5792798
64730,5782837
64731,95456465
64732,32194128
64733,406520
64734,28628
64735,21838996
64736,18589591
64737,31731230
64738,396895
64739,62178529
64740,2485728
64741,27528418
64742,27495
64743,674513
64744,55111623
64745,463454
64746,373509
64747,22822790
64748,13248932
64749,2867053
64750,35942
64751,27043250
64752,2861065
64753,5659112
64754,9106794
64755,63359901
64756,22006363
64757,62484647
64758,30269550
64759,5755866
64760,93504508
64761,2668785
64762,31800656
64763,18220269
64764,559139
64765,67806406
64766,201645
64767,2455359
64768,208742
64769,67891
64770,89703137
64771,28149386
64772,52836199
64773,5623988
64774,56359102
64775,13079349
64776,20172512
64777,29293626
64778,2804980
64779,19303325
64780,21881529
64781,598526
64782,64597574
64783,62955621
64784,20613393
64785,52574045
64786,55196532
64787,46512480
64788,53943715
64789,1538453
64790,55457217
64791,1420780
64792,2769500
64793,88566077
64794,30774
64795,23125487
64796,64415549
64797,218400
64798,61941801
64799,21604781
64800,30208161
64801,18176715
64802,2844823
64803,28986112
64804,17728
64805,296024
64806,29494356
64807,21648626
64808,81934803
64809,82085229
64810,62140
64811,13907723
64812,94535684
64813,31788043
64814,393564
64815,11020271
64816,32211633
64817,15172910
64818,56088903
64819,30440649
64820,525004
64821,5933313
64822,64032273
64823,389690
64824,93114565
64825,78660816
64826,89894129
64827,21398146
64828,737366
64829,225811
64830,95846207
64831,90740725
64832,59569308
64833,166513
64834,107636812
64835,56089327
64836,61344903
64837,59975979
64838,2765664
64839,95537596
64840,91594378
64841,31216271
64842,59832932
64843,54988407
64844,60547005
64845,31270689
64846,11130285
64847,22005573
64848,32320449
64849,467844
64850,13387962
64851,32992283
64852,319193
64853,58655925
64854,451271
64855,10702193
64856,743940
64857,96045088
64858,58109380
64859,2842176
64860,236167
64861,2734895
64862,11460985
64863,58453272
64864,58406089
64865,30513214
64866,30021073
64867,13861933
64868,88604586
64869,53970208
64870,58686610
64871,22205903
64872,10989678
64873,65629062
64874,96348633
64875,17458987
64876,89921822
64877,108417488
64878,24526023
64879,30575106
64880,398571
64881,91840597
64882,19843853
64883,13264847
64884,81850183
64885,94215162
64886,19296645
64887,56128928
64888,15057298
64889,58938641
64890,23798638
64891,29174886
64892,12919588
64893,95130003
64894,21197958
64895,5658769
64896,56026645
64897,94361005
64898,65461842
64899,95538225
64900,63947155
64901,332983
64902,13149451
64903,2865874
64904,521101
64905,64372764
64906,13319923
64907,91963411
64908,1525687
64909,62854117
64910,673099
64911,11141788
64912,699467
64913,758662
64914,31329173
64915,531215
64916,9651162
64917,63228340
64918,57915711
64919,31128416
64920,643261
64921,728557
64922,108181951
64923,18855829
64924,20997621
64925,91895375
64926,575909
64927,24011304
64928,95757422
64929,21715081
64930,84826120
64931,2607668
64932,53451894
64933,55572473
64934,806427
64935,18124834
64936,88012766
64937,91436739
64938,57294272
64939,96191043
64940,18349788
64941,82164144
64942,596184
64943,2872136
64944,506284
64945,18059128
64946,23505580
64947,13496828
64948,1073622
64949,88114585
64950,58091904
64951,2762448
64952,11361717
64953,57071078
64954,585020
64955,2730544
64956,2850374
64957,27188881
64958,559926
64959,28532815
64960,108319318
64961,55906438
64962,29730687
64963,18525615
64964,84717120
64965,479937
64966,466703
64967,31383330
64968,54486653
64969,601156
64970,65491649
64971,22007914
64972,2706288
64973,108377310
64974,61441189
64975,157080
64976,20702243
64977,683118
64978,10808199
64979,598209
64980,58522560
64981,18335571
64982,30775198
64983,57318580
64984,2691757
64985,60166763
64986,8602291
64987,11022218
64988,61442282
64989,627189
64990,60858804
64991,56375245
64992,229902
64993,12974407
64994,15110701
64995,63456698
64996,11351756
64997,62159573
64998,60024585
64999,28230327
65000,11516870
65001,21433731
65002,60898753
65003,33325414
65004,90767701
65005,13869159
65006,84772505
65007,32822747
65008,10949545
65009,1348273
65010,512126
65011,13011578
65012,445884
65013,10917757
65014,108569715
65015,631019
65016,62863371
65017,470994
65018,95509422
65019,512153
65020,572786
65021,377092
65022,22840672
65023,55798968
65024,19695251
65025,597935
65026,95506062
65027,29395069
65028,17439782
65029,448930
65030,5290793
65031,677585
65032,5602955
65033,5700704
65034,92644556
65035,8980928
65036,18579983
65037,21376566
65038,755684
65039,65473479
65040,23994809
65041,340701
65042,15231559
65043,641270
65044,65828981
65045,93074639
65046,348938
65047,59012707
65048,653334
65049,178174
65050,24502780
65051,681382
65052,25994390
65053,58471999
65054,543842
65055,552119
65056,10889052
65057,17331545
65058,2785606
65059,33015240
65060,25873848
65061,30615880
65062,2869996
65063,2038101
65064,60291040
65065,546473
65066,91962293
65067,67175044
65068,27808096
65069,56137829
65070,23242055
65071,2827889
65072,5758541
65073,540525
65074,8596764
65075,55833574
65076,63104360
65077,30790840
65078,32566068
65079,15400398
65080,59744143
65081,89690312
65082,2660382
65083,421619
65084,10963475
65085,10986891
65086,31608656
65087,55881803
65088,56264382
65089,562078
65090,95626987
65091,371596
65092,92670937
65093,93447237
65094,52964753
65095,249218
65096,754108
65097,32680359
65098,724226
65099,67106109
65100,2140018
65101,27490563
65102,59262039
65103,17269317
65104,548843
65105,511294
65106,1218980
65107,222030
65108,78559979
65109,58355105
65110,108378482
65111,21991154
65112,2843161
65113,8827495
65114,64069152
65115,27767145
65116,90113322
65117,2734962
65118,67984
65119,84715033
65120,2744190
65121,4916995
65122,64934385
65123,61211866
65124,8002394
65125,24009558
65126,475667
65127,29455974
65128,59148105
65129,33308031
65130,78619659
65131,58561660
65132,5781683
65133,52287753
65134,529395
65135,338065
65136,543089
65137,58387037
65138,59219516
65139,580684
65140,61171527
65141,2064475
65142,28303939
65143,60393121
65144,33327428
65145,413301
65146,26041541
65147,2694045
65148,32846776
65149,67682734
65150,92099787
65151,27073334
65152,24010027
65153,27511
65154,52303532
65155,9067975
65156,13287890
65157,11785803
65158,27472462
65159,29901
65160,8807729
65161,94017488
65162,27799954
65163,19009388
65164,64256593
65165,353445
65166,17737743
65167,13681769
65168,54726646
65169,32688635
65170,516034
65171,41078
65172,22689983
65173,13569720
65174,15142
65175,60210090
65176,8804700
65177,56460031
65178,409704
65179,20601581
65180,2746853
65181,95363500
65182,49243
65183,449357
65184,18108756
65185,56050422
65186,84501163
65187,65553086
65188,23234616
65189,30664015
65190,19719624
65191,16190
65192,2873630
65193,7982552
65194,26318831
65195,53392487
65196,2730336
65197,59752177
65198,66665493
